codigo_ibge,anomes_s,pab_qtd_fam_benef_i,pab_valor_pago_d,pab_valor_medio_d,pab_extraordinario_qtd_fam_i,pab_extraordinario_valor_pago_d,pab_extraordinario_valor_medio_d
430187,202209,476,287936.0,604.91,,,
430190,202209,751,454850.0,605.66,,,
430192,202209,15,9000.0,600.0,,,
430195,202209,21,12621.0,601.0,,,
430200,202209,552,332007.0,601.46,,,
430205,202209,468,283798.0,606.41,,,
430210,202209,1968,1186230.0,602.76,,,
430215,202209,132,79285.0,600.64,,,
430220,202209,108,65506.0,606.54,,,
430222,202209,82,49609.0,604.99,,,
430223,202209,150,90428.0,602.85,,,
430225,202209,11,6621.0,601.91,,,
430230,202209,1416,867591.0,612.71,,,
430235,202209,107,64392.0,601.79,,,
430237,202209,309,188689.0,610.64,,,
430240,202209,414,250509.0,605.09,,,
430245,202209,472,284681.0,603.14,,,
430250,202209,404,242828.0,601.06,,,
430258,202209,57,34352.0,602.67,,,
430260,202209,343,208531.0,607.96,,,
430265,202209,86,52230.0,607.33,,,
430270,202209,2362,1426587.0,603.97,,,
430280,202209,2520,1519884.0,603.13,,,
430290,202209,1648,999370.0,606.41,,,
430300,202209,5891,3568602.0,605.77,,,
430310,202209,6385,3870662.0,606.21,,,
430320,202209,406,247155.0,608.76,,,
430330,202209,219,132180.0,603.56,,,
430340,202209,330,198611.0,601.85,,,
430350,202209,5101,3090056.0,605.77,,,
430355,202209,32,19365.0,605.16,,,
430360,202209,285,171670.0,602.35,,,
430367,202209,147,89104.0,606.15,,,
430370,202209,86,51691.0,601.06,,,
430380,202209,147,88402.0,601.37,,,
430390,202209,747,448952.0,601.01,,,
430400,202209,475,285698.0,601.47,,,
430410,202209,322,195072.0,605.81,,,
430420,202209,1848,1111549.0,601.49,,,
430430,202209,93,55991.0,602.05,,,
430435,202209,919,554656.0,603.54,,,
430440,202209,2299,1397479.0,607.86,,,
430450,202209,4782,2872721.0,600.74,,,
430460,202209,20374,1.2374455E7,607.37,,,
430461,202209,45,27149.0,603.31,,,
430462,202209,83,50142.0,604.12,,,
430463,202209,3417,2071926.0,606.36,,,
430465,202209,304,181876.0,598.28,,,
430466,202209,2798,1694401.0,605.58,,,
430467,202209,266,161693.0,607.87,,,
430468,202209,880,535548.0,608.58,,,
430469,202209,33,19800.0,600.0,,,
430470,202209,2180,1313369.0,602.46,,,
430471,202209,454,276968.0,610.06,,,
430480,202209,174,104637.0,601.36,,,
430485,202209,23,13800.0,600.0,,,
430490,202209,150,90870.0,605.8,,,
430495,202209,179,108790.0,607.77,,,
430500,202209,435,261187.0,600.43,,,
430510,202209,13039,7887391.0,604.91,,,
430511,202209,34,20421.0,600.62,,,
430512,202209,499,300066.0,601.33,,,
430513,202209,298,179255.0,601.53,,,
430515,202209,181,109101.0,602.77,,,
430517,202209,832,501198.0,602.4,,,
430520,202209,360,217139.0,603.16,,,
430530,202209,180,108171.0,600.95,,,
430535,202209,1720,1049553.0,610.21,,,
430537,202209,347,211326.0,609.01,,,
430540,202209,271,164253.0,606.1,,,
430543,202209,278,168112.0,604.72,,,
430544,202209,312,187764.0,601.81,,,
430545,202209,1294,788914.0,609.67,,,
430550,202209,144,86721.0,602.23,,,
430558,202209,35,21087.0,602.49,,,
430560,202209,78,46918.0,601.51,,,
430570,202209,408,245627.0,602.03,,,
430580,202209,394,237086.0,601.74,,,
430583,202209,16,9600.0,600.0,,,
430585,202209,61,36677.0,601.26,,,
430587,202209,67,40588.0,605.79,,,
430590,202209,895,546684.0,610.82,,,
430593,202209,14,8447.0,603.36,,,
430595,202209,42,25230.0,600.71,,,
430597,202209,84,50634.0,602.79,,,
430600,202209,335,201900.0,602.69,,,
430605,202209,630,382669.0,607.41,,,
430607,202209,370,222141.0,600.38,,,
430610,202209,2622,1578617.0,602.07,,,
430613,202209,33,19821.0,600.64,,,
430620,202209,401,241178.0,601.44,,,
430630,202209,56,33723.0,602.2,,,
430632,202209,93,56067.0,602.87,,,
430635,202209,347,208968.0,602.21,,,
430637,202209,279,170279.0,610.32,,,
430640,202209,357,215959.0,604.93,,,
430642,202209,129,77980.0,604.5,,,
430645,202209,43,25821.0,600.49,,,
430650,202209,994,597856.0,601.46,,,
430655,202209,113,68305.0,604.47,,,
430660,202209,2752,1661403.0,603.71,,,
430670,202209,238,143379.0,602.43,,,
430673,202209,122,73246.0,600.38,,,
430675,202209,26,15718.0,604.54,,,
430676,202209,3529,2143911.0,607.51,,,
430680,202209,444,267261.0,601.94,,,
430690,202209,1784,1072016.0,600.91,,,
430692,202209,147,94140.0,640.41,,,
430693,202209,281,168129.0,598.32,,,
430695,202209,139,83665.0,601.91,,,
430697,202209,268,161256.0,601.7,,,
430700,202209,2472,1492842.0,603.9,,,
430705,202209,108,65218.0,603.87,,,
430710,202209,1097,663143.0,604.51,,,
430720,202209,312,188015.0,602.61,,,
430730,202209,419,254621.0,607.69,,,
430740,202209,188,114873.0,611.03,,,
430745,202209,262,158087.0,603.39,,,
430750,202209,715,430487.0,602.08,,,
430755,202209,196,118655.0,605.38,,,
430760,202209,1168,705838.0,604.31,,,
430770,202209,4562,2774260.0,608.12,,,
430780,202209,859,521934.0,607.61,,,
430781,202209,241,144823.0,600.93,,,
430783,202209,162,97668.0,602.89,,,
430786,202209,7,4200.0,600.0,,,
430790,202209,2310,1404122.0,607.85,,,
430800,202209,553,333492.0,603.06,,,
430805,202209,204,123093.0,603.4,,,
430807,202209,238,143944.0,604.81,,,
430810,202209,191,115021.0,602.2,,,
430820,202209,368,223418.0,607.11,,,
430825,202209,55,33113.0,602.05,,,
430830,202209,1278,767408.0,600.48,,,
430840,202209,596,361008.0,605.72,,,
430843,202209,41,24630.0,600.73,,,
430845,202209,305,183896.0,602.94,,,
430850,202209,908,545410.0,600.67,,,
430860,202209,300,183148.0,610.49,,,
430865,202209,212,124910.0,589.2,,,
430870,202209,104,62640.0,602.31,,,
430880,202209,812,491366.0,605.13,,,
430885,202209,61,37707.0,618.15,,,
430890,202209,233,140040.0,601.03,,,
430900,202209,1861,1127838.0,606.04,,,
430905,202209,362,218891.0,604.67,,,
430910,202209,1015,615591.0,606.49,,,
430912,202209,250,151346.0,605.38,,,
430915,202209,195,117279.0,601.43,,,
430920,202209,16400,9970589.0,607.96,,,
430925,202209,24,14548.0,606.17,,,
430930,202209,5862,3543481.0,604.48,,,
430940,202209,469,282708.0,602.79,,,
430950,202209,488,293020.0,600.45,,,
430955,202209,49,29465.0,601.33,,,
430957,202209,124,75358.0,607.73,,,
430960,202209,466,280430.0,601.78,,,
430965,202209,1014,618616.0,610.07,,,
430970,202209,114,68942.0,604.75,,,
430975,202209,268,160551.0,599.07,,,
430980,202209,155,93342.0,602.21,,,
430990,202209,285,173148.0,607.54,,,
430995,202209,268,161573.0,602.88,,,
431000,202209,152,91682.0,603.17,,,
431010,202209,999,603764.0,604.37,,,
431020,202209,3208,1935044.0,603.19,,,
431030,202209,71,42878.0,603.92,,,
431033,202209,1522,922096.0,605.84,,,
431036,202209,23,13988.0,608.17,,,
431040,202209,386,233154.0,604.03,,,
431041,202209,206,123812.0,601.03,,,
431043,202209,159,96270.0,605.47,,,
431046,202209,13,7800.0,600.0,,,
431050,202209,653,396401.0,607.05,,,
431053,202209,220,133030.0,604.68,,,
431055,202209,382,230636.0,603.76,,,
431057,202209,75,45043.0,600.57,,,
431060,202209,2453,1479279.0,603.05,,,
431065,202209,184,110958.0,603.03,,,
431070,202209,117,70359.0,601.36,,,
431075,202209,78,47525.0,609.29,,,
431080,202209,165,100350.0,608.18,,,
431085,202209,286,172857.0,604.4,,,
431087,202209,265,160357.0,605.12,,,
431090,202209,71,42883.0,603.99,,,
431100,202209,2280,1375989.0,603.5,,,
431110,202209,688,414941.0,603.11,,,
431112,202209,485,294371.0,606.95,,,
431113,202209,325,195619.0,601.9,,,
431115,202209,633,388299.0,613.43,,,
431120,202209,1186,715666.0,603.43,,,
431123,202209,176,106014.0,602.35,,,
431125,202209,633,380576.0,601.23,,,
431127,202209,19,11400.0,600.0,,,
431130,202209,1773,1070912.0,604.01,,,
431140,202209,1830,1110139.0,606.63,,,
431142,202209,372,224200.0,602.69,,,
431150,202209,500,304103.0,608.21,,,
431160,202209,252,151202.0,600.01,,,
431162,202209,230,140250.0,609.78,,,
431164,202209,15,9021.0,601.4,,,
431170,202209,169,101486.0,600.51,,,
431171,202209,597,358680.0,600.8,,,
431173,202209,220,132235.0,601.07,,,
431175,202209,449,269545.0,600.32,,,
431177,202209,514,312464.0,607.91,,,
431179,202209,50,30208.0,604.16,,,
431180,202209,624,375752.0,602.17,,,
431190,202209,93,56028.0,602.45,,,
431198,202209,255,154396.0,605.47,,,
431200,202209,28,16800.0,600.0,,,
431205,202209,74,44908.0,606.86,,,
431210,202209,328,197966.0,603.55,,,
431213,202209,129,78524.0,608.71,,,
431215,202209,185,112302.0,607.04,,,
431217,202209,71,42808.0,602.93,,,
431220,202209,244,147883.0,606.08,,,
431225,202209,961,584248.0,607.96,,,
431230,202209,359,216411.0,602.82,,,
431235,202209,6,3832.0,638.67,,,
431237,202209,185,112982.0,610.71,,,
431238,202209,19,11455.0,602.89,,,
431240,202209,2989,1813289.0,606.65,,,
431242,202209,189,113560.0,600.85,,,
431244,202209,112,67438.0,602.13,,,
431245,202209,532,321848.0,604.98,,,
431247,202209,91,54372.0,597.49,,,
431250,202209,1004,602588.0,600.19,,,
431260,202209,89,53663.0,602.96,,,
431261,202209,154,93779.0,608.95,,,
431262,202209,112,69354.0,619.23,,,
431265,202209,311,187164.0,601.81,,,
431267,202209,121,73437.0,606.92,,,
431270,202209,915,549586.0,600.64,,,
431275,202209,63,37821.0,600.33,,,
431280,202209,28,16800.0,600.0,,,
431290,202209,90,54587.0,606.52,,,
431295,202209,12,7200.0,600.0,,,
431300,202209,31,18842.0,607.81,,,
431301,202209,22,13200.0,600.0,,,
431303,202209,214,130050.0,607.71,,,
431306,202209,726,440712.0,607.04,,,
431308,202209,19,11425.0,601.32,,,
431310,202209,228,137547.0,603.28,,,
431320,202209,202,122768.0,607.76,,,
431330,202209,567,343878.0,606.49,,,
431333,202209,47,28248.0,601.02,,,
431335,202209,6,3600.0,600.0,,,
431337,202209,2599,1577787.0,607.07,,,
431339,202209,197,118277.0,600.39,,,
431340,202209,8613,5225420.0,606.69,,,
431342,202209,233,140048.0,601.06,,,
431344,202209,149,90031.0,604.23,,,
431346,202209,36,21711.0,603.08,,,
431349,202209,460,276483.0,601.05,,,
431350,202209,2803,1705632.0,608.5,,,
431360,202209,157,94544.0,602.19,,,
431365,202209,1557,941797.0,604.88,,,
431370,202209,2650,1594363.0,601.65,,,
431380,202209,582,350369.0,602.01,,,
431390,202209,1115,675002.0,605.38,,,
431395,202209,1097,664427.0,605.68,,,
431400,202209,58,34871.0,601.22,,,
431402,202209,555,335481.0,604.47,,,
431403,202209,102,61604.0,603.96,,,
431405,202209,2840,1719442.0,605.44,,,
431406,202209,242,145375.0,600.72,,,
431407,202209,276,167217.0,605.86,,,
431410,202209,9393,5713723.0,608.3,,,
431413,202209,25,15309.0,612.36,,,
431415,202209,315,190302.0,604.13,,,
431417,202209,249,150257.0,603.44,,,
431420,202209,1040,630547.0,606.3,,,
431430,202209,154,93221.0,605.33,,,
431440,202209,17297,1.0389716E7,600.67,,,
431442,202209,21,12662.0,602.95,,,
431445,202209,36,21600.0,600.0,,,
431446,202209,154,92977.0,603.75,,,
431447,202209,213,129289.0,606.99,,,
431449,202209,333,200576.0,602.33,,,
431450,202209,1756,1059036.0,603.1,,,
431454,202209,26,15856.0,609.85,,,
431455,202209,175,105509.0,602.91,,,
431460,202209,1243,748102.0,601.85,,,
431470,202209,680,410618.0,603.85,,,
431475,202209,14,8400.0,600.0,,,
431477,202209,138,82941.0,601.02,,,
431478,202209,18,10800.0,600.0,,,
431480,202209,1618,974698.0,602.41,,,
431490,202209,75165,4.5815048E7,609.53,,,
431500,202209,235,141333.0,601.42,,,
431505,202209,122,74415.0,609.96,,,
431507,202209,65,39000.0,600.0,,,
431510,202209,598,359952.0,601.93,,,
431513,202209,66,39600.0,600.0,,,
431514,202209,67,40690.0,607.31,,,
431515,202209,310,185608.0,598.74,,,
431517,202209,25,15169.0,606.76,,,
431520,202209,107,64371.0,601.6,,,
431530,202209,1973,1188806.0,602.54,,,
431531,202209,63,38448.0,610.29,,,
431532,202209,226,136317.0,603.17,,,
431535,202209,44,26496.0,602.18,,,
431540,202209,1350,863808.0,639.86,,,
431545,202209,34,20784.0,611.29,,,
431550,202209,1123,679933.0,605.46,,,
431555,202209,290,174914.0,603.15,,,
431560,202209,9958,5864348.0,588.91,,,
431570,202209,4168,2499501.0,599.69,,,
431575,202209,208,124761.0,599.81,,,
431580,202209,247,150434.0,609.04,,,
431590,202209,318,191002.0,600.64,,,
431595,202209,135,81814.0,606.03,,,
431600,202209,733,443417.0,604.93,,,
431610,202209,583,353237.0,605.9,,,
431620,202209,190,114499.0,602.63,,,
431630,202209,332,199773.0,601.73,,,
431640,202209,4829,2912479.0,603.12,,,
431642,202209,215,129413.0,601.92,,,
431643,202209,71,42942.0,604.82,,,
431645,202209,1789,1082533.0,605.11,,,
431647,202209,45,27092.0,602.04,,,
431650,202209,44,27025.0,614.2,,,
431660,202209,147,88372.0,601.17,,,
431670,202209,461,278811.0,604.8,,,
431673,202209,39,24052.0,616.72,,,
431675,202209,40,24064.0,601.6,,,
431680,202209,5019,3022990.0,602.31,,,
431690,202209,13479,8158352.0,605.26,,,
431695,202209,80,48234.0,602.93,,,
431697,202209,250,151165.0,604.66,,,
431700,202209,826,496054.0,600.55,,,
431710,202209,8140,4931092.0,605.79,,,
431720,202209,1969,1182725.0,600.67,,,
431725,202209,21,12600.0,600.0,,,
431730,202209,2199,1323823.0,602.01,,,
431740,202209,1993,1197895.0,601.05,,,
431750,202209,3609,2173243.0,602.17,,,
431755,202209,27,16561.0,613.37,,,
431760,202209,2519,1527351.0,606.33,,,
431770,202209,1214,732057.0,603.01,,,
431775,202209,49,29526.0,602.57,,,
431780,202209,776,469179.0,604.61,,,
431790,202209,294,176819.0,601.43,,,
431795,202209,60,36336.0,605.6,,,
431800,202209,2269,1361663.0,600.12,,,
431805,202209,14,8400.0,600.0,,,
431810,202209,1592,958736.0,602.22,,,
431820,202209,1111,672012.0,604.87,,,
431830,202209,3252,1953080.0,600.58,,,
431840,202209,1824,1105667.0,606.18,,,
431842,202209,100,60098.0,600.98,,,
431843,202209,137,83109.0,606.64,,,
431844,202209,31,18794.0,606.26,,,
431845,202209,259,157365.0,607.59,,,
431846,202209,244,148933.0,610.38,,,
431848,202209,36,22122.0,614.5,,,
431849,202209,25,15127.0,605.08,,,
431850,202209,1965,1104929.0,562.3,,,
431860,202209,290,174463.0,601.6,,,
431861,202209,40,24209.0,605.23,,,
431862,202209,283,172377.0,609.11,,,
431870,202209,13852,8432040.0,608.72,,,
431880,202209,2015,1208753.0,599.88,,,
431890,202209,1783,1071899.0,601.18,,,
431900,202209,447,270371.0,604.86,,,
431910,202209,149,89494.0,600.63,,,
431912,202209,360,217299.0,603.61,,,
431915,202209,806,485982.0,602.96,,,
431920,202209,1008,610932.0,606.08,,,
431930,202209,296,178554.0,603.22,,,
431935,202209,13,7851.0,603.92,,,
431936,202209,124,74480.0,600.65,,,
431937,202209,56,33967.0,606.55,,,
431940,202209,1436,873868.0,608.54,,,
431950,202209,1089,659108.0,605.24,,,
431960,202209,1348,810118.0,600.98,,,
431970,202209,99,59421.0,600.21,,,
431971,202209,14,8422.0,601.57,,,
431973,202209,348,209888.0,603.13,,,
431975,202209,10,6000.0,600.0,,,
431980,202209,773,468009.0,605.45,,,
431990,202209,3283,2009720.0,612.16,,,
432000,202209,8435,5094686.0,603.99,,,
432010,202209,1021,614969.0,602.32,,,
432020,202209,511,307339.0,601.45,,,
432023,202209,149,90180.0,605.23,,,
432026,202209,545,327162.0,600.3,,,
432030,202209,175,105784.0,604.48,,,
432032,202209,145,87594.0,604.1,,,
432035,202209,431,260482.0,604.37,,,
432040,202209,214,130184.0,608.34,,,
432045,202209,61,36790.0,603.11,,,
432050,202209,276,166644.0,603.78,,,
432055,202209,267,160539.0,601.27,,,
432057,202209,104,62400.0,600.0,,,
432060,202209,50,30022.0,600.44,,,
432065,202209,104,62730.0,603.17,,,
432067,202209,578,349763.0,605.13,,,
432070,202209,838,506164.0,604.01,,,
432080,202209,2582,1553676.0,601.73,,,
432085,202209,197,119501.0,606.6,,,
432090,202209,917,553475.0,603.57,,,
432100,202209,208,124920.0,600.58,,,
432110,202209,831,497632.0,598.84,,,
432120,202209,2126,1290148.0,606.84,,,
432130,202209,1654,998665.0,603.79,,,
432132,202209,94,56550.0,601.6,,,
432135,202209,531,317593.0,598.1,,,
432140,202209,1229,755361.0,614.61,,,
432143,202209,845,517131.0,611.99,,,
432145,202209,507,306063.0,603.67,,,
432146,202209,57,34360.0,602.81,,,
432147,202209,148,89040.0,601.62,,,
432149,202209,134,80822.0,603.15,,,
432150,202209,2135,1287176.0,602.89,,,
432160,202209,3029,1829301.0,603.93,,,
432162,202209,15,9127.0,608.47,,,
432163,202209,6,3600.0,600.0,,,
432166,202209,277,167808.0,605.81,,,
432170,202209,601,365468.0,608.1,,,
432180,202209,1125,679909.0,604.36,,,
432183,202209,186,112364.0,604.11,,,
432185,202209,341,206058.0,604.28,,,
432190,202209,1110,674404.0,607.57,,,
432195,202209,343,206329.0,601.54,,,
432200,202209,2200,1340831.0,609.47,,,
432210,202209,221,133674.0,604.86,,,
432215,202209,483,290200.0,600.83,,,
432218,202209,60,36022.0,600.37,,,
432220,202209,1948,1176801.0,604.11,,,
432225,202209,43,25907.0,602.49,,,
432230,202209,243,146373.0,602.36,,,
432232,202209,196,117621.0,600.11,,,
432234,202209,61,36622.0,600.36,,,
432235,202209,18,10800.0,600.0,,,
432237,202209,240,144476.0,601.98,,,
432240,202209,10146,6166714.0,607.8,,,
432250,202209,3394,2054579.0,605.36,,,
432252,202209,193,116177.0,601.95,,,
432253,202209,334,200626.0,600.68,,,
432254,202209,34,20636.0,606.94,,,
432255,202209,38,23075.0,607.24,,,
432260,202209,2905,1747914.0,601.69,,,
432270,202209,1167,702369.0,601.86,,,
432280,202209,334,201913.0,604.53,,,
432285,202209,8,4800.0,600.0,,,
432290,202209,109,65533.0,601.22,,,
432300,202209,18103,1.1028641E7,609.22,,,
432310,202209,710,429477.0,604.9,,,
432320,202209,45,27268.0,605.96,,,
432330,202209,21,12600.0,600.0,,,
432335,202209,21,12832.0,611.05,,,
432340,202209,68,41396.0,608.76,,,
432345,202209,689,415030.0,602.37,,,
432350,202209,86,51697.0,601.13,,,
432360,202209,15,9328.0,621.87,,,
432370,202209,165,99458.0,602.78,,,
432375,202209,219,132038.0,602.91,,,
432377,202209,16,9622.0,601.38,,,
432380,202209,892,544293.0,610.19,,,
500020,202209,1790,1096075.0,612.33,,,
500025,202209,465,281532.0,605.45,,,
500060,202209,4441,2743142.0,617.69,,,
500070,202209,2498,1509859.0,604.43,,,
500080,202209,578,348551.0,603.03,,,
500085,202209,954,575333.0,603.07,,,
500090,202209,745,454982.0,610.71,,,
500100,202209,1856,1125188.0,606.24,,,
500110,202209,5088,3076762.0,604.71,,,
500124,202209,1443,875950.0,607.03,,,
500150,202209,811,491129.0,605.58,,,
500190,202209,1875,1127562.0,601.37,,,
500200,202209,1385,838423.0,605.36,,,
500210,202209,2706,1630768.0,602.65,,,
500215,202209,773,474737.0,614.15,,,
500220,202209,1631,981804.0,601.96,,,
500230,202209,1141,690681.0,605.33,,,
500240,202209,1965,1224711.0,623.26,,,
500260,202209,1507,914723.0,606.98,,,
500270,202209,58808,3.5671259E7,606.57,,,
500280,202209,680,411957.0,605.82,,,
500290,202209,1278,775998.0,607.2,,,
500295,202209,1689,1018362.0,602.94,,,
500310,202209,420,253461.0,603.48,,,
500315,202209,3332,2071400.0,621.67,,,
500320,202209,9092,5488229.0,603.63,,,
500325,202209,3174,1919163.0,604.65,,,
500330,202209,3198,1921690.0,600.9,,,
500345,202209,854,514796.0,602.81,,,
500348,202209,1395,853390.0,611.75,,,
500350,202209,416,256055.0,615.52,,,
500370,202209,13023,7992506.0,613.72,,,
500375,202209,957,585015.0,611.3,,,
500380,202209,1054,633407.0,600.96,,,
500390,202209,265,161749.0,610.37,,,
500400,202209,607,366947.0,604.53,,,
500410,202209,1110,675005.0,608.11,,,
500430,202209,1134,685895.0,604.85,,,
500440,202209,480,290210.0,604.6,,,
500450,202209,544,328886.0,604.57,,,
500460,202209,1082,653045.0,603.55,,,
500470,202209,944,568562.0,602.29,,,
500480,202209,1447,922620.0,637.61,,,
500490,202209,328,198518.0,605.24,,,
500500,202209,1259,757209.0,601.44,,,
500510,202209,360,217921.0,605.34,,,
500515,202209,879,537829.0,611.86,,,
500520,202209,1886,1139898.0,604.4,,,
500525,202209,601,367534.0,611.54,,,
500540,202209,1587,955865.0,602.31,,,
500560,202209,4062,2513879.0,618.88,,,
500568,202209,1692,1017067.0,601.1,,,
500570,202209,4072,2463420.0,604.97,,,
500580,202209,1594,960992.0,602.88,,,
500600,202209,1472,888818.0,603.82,,,
500620,202209,3673,2227934.0,606.57,,,
500625,202209,212,128378.0,605.56,,,
500627,202209,264,159825.0,605.4,,,
500630,202209,2462,1484516.0,602.97,,,
500635,202209,1794,1194935.0,666.07,,,
500640,202209,924,561392.0,607.57,,,
500660,202209,8326,5041001.0,605.45,,,
500690,202209,1389,844684.0,608.12,,,
500710,202209,1305,787162.0,603.19,,,
500720,202209,1961,1189595.0,606.63,,,
500730,202209,308,186773.0,606.41,,,
500740,202209,2028,1225379.0,604.23,,,
500750,202209,444,270194.0,608.55,,,
500755,202209,365,220269.0,603.48,,,
500769,202209,1221,734106.0,601.23,,,
500770,202209,549,334810.0,609.85,,,
500780,202209,388,233906.0,602.85,,,
500790,202209,3145,1898500.0,603.66,,,
500793,202209,952,573376.0,602.29,,,
500795,202209,2156,1329992.0,616.88,,,
500797,202209,294,176675.0,600.94,,,
500800,202209,1003,603591.0,601.79,,,
500830,202209,7560,4554153.0,602.4,,,
